21.8125 	EXP 	Shock2: opacity = 0
21.8291 	EXP 	Shock1: opacity = 1.0
21.8291 	EXP 	Shock0: opacity = 0
21.8291 	EXP 	Shock2: opacity = 0
21.8460 	EXP 	Shock1: opacity = 1.0
21.8460 	EXP 	Shock0: opacity = 0
21.8460 	EXP 	Shock2: opacity = 0
21.8626 	EXP 	Shock1: opacity = 1.0
21.8626 	EXP 	Shock0: opacity = 0
21.8626 	EXP 	Shock2: opacity = 0
21.8792 	EXP 	Shock1: opacity = 1.0
21.8792 	EXP 	Shock0: opacity = 0
21.8792 	EXP 	Shock2: opacity = 0
21.8958 	EXP 	Shock1: opacity = 1.0
21.8958 	EXP 	Shock0: opacity = 0
21.8958 	EXP 	Shock2: opacity = 0
21.9123 	EXP 	Shock1: opacity = 1.0
21.9123 	EXP 	Shock0: opacity = 0
21.9123 	EXP 	Shock2: opacity = 0
21.9293 	EXP 	Shock1: opacity = 1.0
21.9293 	EXP 	Shock0: opacity = 0
21.9293 	EXP 	Shock2: opacity = 0
21.9458 	EXP 	Shock1: opacity = 1.0
21.9458 	EXP 	Shock0: opacity = 0
21.9458 	EXP 	Shock2: opacity = 0
21.9627 	EXP 	Shock1: opacity = 1.0
21.9627 	EXP 	Shock0: opacity = 0
21.9627 	EXP 	Shock2: opacity = 0
21.9793 	EXP 	Shock1: opacity = 1.0
21.9793 	EXP 	Shock0: opacity = 0
21.9793 	EXP 	Shock2: opacity = 0
21.9963 	EXP 	Shock1: opacity = 1.0
21.9963 	EXP 	Shock0: opacity = 0
21.9963 	EXP 	Shock2: opacity = 0
22.0136 	EXP 	Shock1: opacity = 1.0
22.0136 	EXP 	Shock0: opacity = 0
22.0136 	EXP 	Shock2: opacity = 0
22.0300 	EXP 	Shock1: opacity = 1.0
22.0300 	EXP 	Shock0: opacity = 0
22.0300 	EXP 	Shock2: opacity = 0
22.0470 	EXP 	Shock1: opacity = 1.0
22.0470 	EXP 	Shock0: opacity = 0
22.0470 	EXP 	Shock2: opacity = 0
22.0631 	EXP 	Shock1: opacity = 1.0
22.0631 	EXP 	Shock0: opacity = 0
22.0631 	EXP 	Shock2: opacity = 0
22.0793 	EXP 	Shock1: opacity = 1.0
22.0793 	EXP 	Shock0: opacity = 0
22.0793 	EXP 	Shock2: opacity = 0
22.0797 	DATA 	Keypress: num_2
22.0960 	EXP 	Shock2: opacity = 1.0
22.0960 	EXP 	Shock0: opacity = 0
22.0960 	EXP 	Shock1: opacity = 0
22.1128 	EXP 	Shock2: opacity = 1.0
22.1128 	EXP 	Shock0: opacity = 0
22.1128 	EXP 	Shock1: opacity = 0
22.1295 	EXP 	Shock2: opacity = 1.0
22.1295 	EXP 	Shock0: opacity = 0
22.1295 	EXP 	Shock1: opacity = 0
22.1460 	EXP 	Shock2: opacity = 1.0
22.1460 	EXP 	Shock0: opacity = 0
22.1460 	EXP 	Shock1: opacity = 0
22.1628 	EXP 	Shock2: opacity = 1.0
22.1628 	EXP 	Shock0: opacity = 0
22.1628 	EXP 	Shock1: opacity = 0
22.1796 	EXP 	Shock2: opacity = 1.0
22.1796 	EXP 	Shock0: opacity = 0
22.1796 	EXP 	Shock1: opacity = 0
22.1963 	EXP 	Shock2: opacity = 1.0
22.1963 	EXP 	Shock0: opacity = 0
22.1963 	EXP 	Shock1: opacity = 0
22.2129 	EXP 	Shock2: opacity = 1.0
22.2129 	EXP 	Shock0: opacity = 0
22.2129 	EXP 	Shock1: opacity = 0
